p1,  -1041.632480,  162.683229,  -154.457332
p2,  -974.004549,  143.517883,  -85.706014
p3,  -975.749627,  184.861468,  -86.402289
p4,  -977.657747,  226.446180,  -87.089156
p5,  -1005.512830,  93.216522,  -84.100291
p6,  -1006.605784,  133.870423,  -84.795636
p7,  -1007.741330,  174.709519,  -85.471793
p8,  -1008.945298,  215.698399,  -86.167304
p9,  -1010.244134,  256.861056,  -86.890767
p10,  -1039.160689,  83.602118,  -83.143418
p11,  -1039.808044,  123.695029,  -83.828368
p12,  -1040.435717,  163.865477,  -84.507110
p13,  -1041.050798,  204.098486,  -85.201165
p14,  -1041.643300,  244.433849,  -85.911505
p15,  -1073.431164,  73.590662,  -82.150975
p16,  -1073.717257,  113.055105,  -82.826266
p17,  -1073.947181,  152.515263,  -83.485410
p18,  -1074.108688,  191.905017,  -84.183313
p19,  -1074.190927,  231.235253,  -84.882647
p20,  -1108.421094,  102.179854,  -81.785214
p21,  -1108.372217,  140.798881,  -82.472193
p22,  -1108.236432,  179.293920,  -83.125820
p23,  -974.667302,  142.868969,  -125.685031
p24,  -976.405359,  184.224787,  -126.372606
p25,  -978.312717,  225.821265,  -127.073630
p26,  -1006.181288,  92.557706,  -124.080387
p27,  -1007.279120,  133.214323,  -124.782012
p28,  -1008.414669,  174.048702,  -125.453066
p29,  -1009.621961,  215.023175,  -126.155142
p30,  -1010.918911,  256.206758,  -126.870135
p31,  -1039.847718,  82.919610,  -123.122327
p32,  -1040.497031,  123.011967,  -123.807180
p33,  -1041.124571,  163.179641,  -124.492456
p34,  -1041.746310,  203.411654,  -125.177055
p35,  -1042.343526,  243.732507,  -125.881291
p36,  -1074.125625,  72.897829,  -122.134573
p37,  -1074.419908,  112.347384,  -122.810317
p38,  -1074.659655,  151.795540,  -123.468165
p39,  -1074.823188,  191.177923,  -124.158566
p40,  -1074.910255,  230.496558,  -124.855290
p41,  -1109.133619,  101.411020,  -121.758804
p42,  -1109.091628,  140.047889,  -122.430471
p43,  -1108.963065,  178.532233,  -123.095983
p44,  -975.318476,  142.226779,  -165.681687
p45,  -977.059322,  183.608942,  -166.357608
p46,  -978.966221,  225.182600,  -167.054245
p47,  -1006.853613,  91.894509,  -164.061834
p48,  -1007.944665,  132.553887,  -164.754409
p49,  -1009.084318,  173.377941,  -165.432951
p50,  -1010.292911,  214.361715,  -166.121928
p51,  -1011.588362,  255.550366,  -166.830201
p52,  -1040.527786,  82.238627,  -163.094590
p53,  -1041.175655,  122.321245,  -163.778373
p54,  -1041.812071,  162.492250,  -164.464382
p55,  -1042.435493,  202.716523,  -165.143848
p56,  -1043.036799,  243.035087,  -165.854750
p57,  -1074.817622,  72.194370,  -162.102395
p58,  -1075.118064,  111.641190,  -162.773938
p59,  -1075.360328,  151.072714,  -163.442308
p60,  -1075.530970,  190.451685,  -164.121365
p61,  -1075.627944,  229.769202,  -164.820171
p62,  -1109.841206,  100.686222,  -161.732920
p63,  -1109.805992,  139.308469,  -162.390429
p64,  -1109.685120,  177.783441,  -163.074795
p65,  -1041.640161,  162.678118,  -154.465455
