p1,  -1344.987084,  149.421363,  -154.926473
p2,  -1257.975625,  142.874055,  -107.695433
p3,  -1298.325199,  114.601326,  -103.009674
p4,  -1299.125626,  164.344349,  -103.516257
p5,  -1299.924400,  214.220953,  -104.015388
p6,  -1338.461682,  80.542955,  -99.322456
p7,  -1338.223814,  132.158347,  -99.607314
p8,  -1337.705606,  184.384171,  -99.835903
p9,  -1336.808274,  237.452023,  -100.050397
p10,  -1335.344064,  291.939922,  -100.270033
p11,  -1376.516792,  148.051771,  -96.698481
p12,  -1374.306967,  201.962643,  -96.867720
p13,  -1371.183985,  257.141895,  -96.977520
p14,  -1409.777546,  216.494821,  -94.540028
p15,  -1258.882649,  142.427529,  -147.728731
p16,  -1299.380686,  113.705532,  -143.067634
p17,  -1300.230013,  163.387557,  -143.573067
p18,  -1301.068446,  213.150987,  -144.103612
p19,  -1339.634242,  79.492075,  -139.399797
p20,  -1339.475809,  130.988846,  -139.690947
p21,  -1339.061451,  183.054934,  -139.940368
p22,  -1338.301809,  235.928642,  -140.174258
p23,  -1337.038882,  290.145333,  -140.421989
p24,  -1377.986882,  146.660509,  -136.803489
p25,  -1375.942594,  200.411307,  -136.967573
p26,  -1373.059175,  255.381527,  -137.089460
p27,  -1411.678246,  214.838620,  -134.638600
p28,  -1249.302341,  171.136767,  -100.418014
p29,  -1291.306436,  130.371889,  -100.441112
p30,  -1290.257215,  182.736875,  -101.345423
p31,  -1288.786687,  235.605643,  -102.338976
p32,  -1334.019372,  87.430208,  -100.311713
p33,  -1332.527885,  140.012711,  -101.314682
p34,  -1330.589723,  193.082001,  -102.424578
p35,  -1328.064583,  246.639656,  -103.646127
p36,  -1324.758496,  300.832863,  -105.083234
p37,  -1373.423277,  148.563094,  -102.280714
p38,  -1370.609139,  202.003130,  -103.603819
p39,  -1367.052126,  255.960518,  -105.059768
p40,  -1410.581828,  209.544654,  -104.796268
p41,  -1251.165402,  168.999012,  -140.142625
p42,  -1293.134690,  128.477017,  -140.176176
p43,  -1292.205679,  180.736860,  -141.058114
p44,  -1290.888303,  233.495096,  -142.005085
p45,  -1335.793438,  85.753361,  -140.064227
p46,  -1334.407579,  138.271669,  -141.047834
p47,  -1332.589832,  191.243998,  -142.113782
p48,  -1330.208428,  244.720015,  -143.329001
p49,  -1327.076525,  298.842736,  -144.707608
p50,  -1375.315532,  146.940947,  -142.002260
p51,  -1372.611513,  200.330245,  -143.283379
p52,  -1369.196428,  254.230896,  -144.727183
p53,  -1412.563047,  208.025659,  -144.496487
p54,  -1255.746424,  120.161907,  -129.822059
p55,  -1299.556053,  80.725599,  -130.642796
p56,  -1300.454791,  130.550512,  -131.089985
p57,  -1301.335873,  180.405273,  -131.546805
p58,  -1343.329806,  39.545133,  -131.174849
p59,  -1343.888412,  90.009564,  -131.752589
p60,  -1344.386878,  140.578237,  -132.352200
p61,  -1344.812630,  191.271925,  -132.992783
p62,  -1345.153626,  242.077741,  -133.645245
p63,  -1387.594295,  98.880219,  -132.834585
p64,  -1387.611057,  150.095699,  -133.608433
p65,  -1387.490254,  201.493331,  -134.395927
p66,  -1430.267250,  158.883194,  -134.777330
p67,  -1256.639863,  119.374259,  -169.679563
p68,  -1300.411735,  80.065961,  -170.526025
p69,  -1301.329270,  129.879014,  -170.959456
p70,  -1302.231561,  179.698705,  -171.423203
p71,  -1344.128616,  38.982177,  -171.072209
p72,  -1344.703419,  89.438849,  -171.655539
p73,  -1345.211180,  140.010599,  -172.254662
p74,  -1345.653372,  190.679446,  -172.883129
p75,  -1346.010874,  241.492488,  -173.527985
p76,  -1388.354584,  98.383505,  -172.758915
p77,  -1388.375479,  149.588638,  -173.511313
p78,  -1388.257222,  201.022323,  -174.312219
p79,  -1430.958109,  158.477166,  -174.723430
p80,  -1257.686668,  131.705609,  -117.946808
p81,  -1299.902367,  100.035389,  -115.122401
p82,  -1301.030957,  148.977766,  -115.616922
p83,  -1302.201389,  197.785074,  -116.133125
p84,  -1341.712536,  64.384600,  -112.644016
p85,  -1342.172149,  114.915034,  -113.077288
p86,  -1342.541769,  165.680057,  -113.486956
p87,  -1342.796340,  216.711505,  -113.906881
p88,  -1342.893149,  268.161090,  -114.349778
p89,  -1383.131989,  128.893889,  -111.240180
p90,  -1382.465430,  181.095759,  -111.625335
p91,  -1381.424390,  233.958574,  -111.999601
p92,  -1421.196601,  194.799358,  -110.046956
p93,  -1258.491198,  131.439444,  -157.921638
p94,  -1300.731661,  99.579330,  -155.098461
p95,  -1301.876003,  148.538931,  -155.595727
p96,  -1303.052538,  197.349013,  -156.136141
p97,  -1342.568758,  63.830130,  -152.649149
p98,  -1343.050419,  114.336295,  -153.073850
p99,  -1343.448301,  165.079690,  -153.487739
p100,  -1343.736299,  216.054976,  -153.914465
p101,  -1343.875170,  267.454141,  -154.360343
p102,  -1384.074022,  128.202896,  -151.248826
p103,  -1383.450898,  180.350544,  -151.636489
p104,  -1382.469434,  233.135648,  -152.026362
p105,  -1422.262381,  193.967200,  -150.066213
p106,  -1255.325042,  146.967465,  -112.653744
p107,  -1297.435003,  109.771220,  -111.974717
p108,  -1297.760786,  160.518123,  -112.500468
p109,  -1297.974036,  211.504515,  -113.045718
p110,  -1339.795051,  69.844318,  -111.259074
p111,  -1339.562771,  121.336602,  -111.875016
p112,  -1339.110652,  173.172631,  -112.509767
p113,  -1338.376691,  225.426441,  -113.177221
p114,  -1337.268827,  278.196328,  -113.921104
p115,  -1380.944307,  131.979583,  -111.878310
p116,  -1379.610732,  184.617772,  -112.645201
p117,  -1377.808982,  237.782038,  -113.473136
p118,  -1419.561907,  194.694379,  -112.887657
