p95,  -1016.522943,  216.273033,  -172.464847
p96,  -1012.608480,  125.547886,  -80.441028
p97,  -1066.503332,  108.976013,  -78.867739
p98,  -1040.828187,  162.043422,  -125.669610
p99,  -1068.728678,  196.886806,  -170.858478
p100,  -1016.523134,  216.275141,  -172.462804
p101,  -1012.612774,  125.551697,  -80.437934
p102,  -1066.501914,  108.977801,  -78.863803
p103,  -1040.827870,  162.028737,  -125.666706
p104,  -1068.729491,  196.864085,  -170.859479
p105,  -1016.519188,  216.286522,  -172.462305
p106,  -1012.609217,  125.549896,  -80.443078
p107,  -1066.500272,  108.978880,  -78.867501
p108,  -1040.826526,  162.029706,  -125.669711
p109,  -1068.728237,  196.874264,  -170.854758
p110,  -1016.521515,  216.275564,  -172.460986
p111,  -1012.610385,  125.550991,  -80.441561
p112,  -1066.501867,  108.978948,  -78.863613
p113,  -1040.826739,  162.034863,  -125.667609
p114,  -1068.728132,  196.876288,  -170.859240
p115,  -1016.521996,  216.272279,  -172.461136
p116,  -1012.610765,  125.548154,  -80.445207
p117,  -1066.502340,  108.981089,  -78.864905
p118,  -1040.828494,  162.034834,  -125.673593
p119,  -1068.731698,  196.873965,  -170.858096
p120,  -1016.524374,  216.275863,  -172.463724
p121,  -1012.606597,  125.547762,  -80.436465
p122,  -1066.493511,  108.969685,  -78.864462
p123,  -1040.815243,  162.032046,  -125.663421
p124,  -1068.719760,  196.877975,  -170.849834
p125,  -1016.518052,  216.272349,  -172.458233
p126,  -1012.612106,  125.547991,  -80.441970
p127,  -1066.504826,  108.971362,  -78.869021
p128,  -1040.826319,  162.023862,  -125.673296
p129,  -1068.733081,  196.872876,  -170.862813
p130,  -1016.526673,  216.269284,  -172.468877
p131,  -1012.618091,  125.550743,  -80.451827
p132,  -1066.508743,  108.975399,  -78.874620
p133,  -1040.829711,  162.034749,  -125.673327
p134,  -1068.731734,  196.871653,  -170.863635
p135,  -1016.526269,  216.271919,  -172.466233
p136,  -1012.613003,  125.552078,  -80.441797
p137,  -1066.504887,  108.973142,  -78.869272
p138,  -1040.830075,  162.027171,  -125.675948
p139,  -1068.728222,  196.868008,  -170.861498
p140,  -1016.510688,  216.274143,  -172.458807
p141,  -1012.612064,  125.546007,  -80.446401
p142,  -1066.507724,  108.970928,  -78.870291
p143,  -1040.833151,  162.025619,  -125.679975
p144,  -1068.735568,  196.875781,  -170.859124
p145,  -1016.525730,  216.275032,  -172.470066
p146,  -1012.606583,  125.548392,  -80.436450
p147,  -1066.500403,  108.976581,  -78.863470
p148,  -1040.825737,  162.029963,  -125.665847
p149,  -1068.730189,  196.874724,  -170.860320
p150,  -1016.528286,  216.281486,  -172.476143
p151,  -1012.620210,  125.549659,  -80.445586
p152,  -1066.510668,  108.974147,  -78.870339
p153,  -1040.836220,  162.028021,  -125.670651
p154,  -1068.739234,  196.869055,  -170.858916
p155,  -1016.524797,  216.272005,  -172.466532
p156,  -1012.614360,  125.550417,  -80.451969
p157,  -1066.509244,  108.976201,  -78.873449
p158,  -1040.832174,  162.030598,  -125.672686
p159,  -1068.735591,  196.874646,  -170.864953
p160,  -1016.527225,  216.275767,  -172.469279
p161,  -1012.613340,  125.557409,  -80.440312
p162,  -1066.507942,  108.980898,  -78.869326
p163,  -1040.835043,  162.031796,  -125.674263
p164,  -1068.733877,  196.881740,  -170.856305
p165,  -1016.524956,  216.276331,  -172.464542
p166,  -1012.614208,  125.548720,  -80.443819
p167,  -1066.504309,  108.981279,  -78.869791
p168,  -1040.824885,  162.032003,  -125.666984
p169,  -1068.726812,  196.884005,  -170.859614
p170,  -1016.524682,  216.267699,  -172.464660
p171,  -1012.614071,  125.543963,  -80.441229
p172,  -1066.505189,  108.973193,  -78.867328
p173,  -1040.829811,  162.030510,  -125.668657
p174,  -1068.732051,  196.872183,  -170.858684
p175,  -1016.525152,  216.271654,  -172.459992
p176,  -1012.612500,  125.553681,  -80.442869
p177,  -1066.504293,  108.994046,  -78.869279
p178,  -1040.829101,  162.039995,  -125.673800
p179,  -1068.733981,  196.871067,  -170.863003
p180,  -1016.522051,  216.288317,  -172.467350
p181,  -1012.612700,  125.557879,  -80.444536
p182,  -1066.505084,  108.980619,  -78.867420
p183,  -1040.828015,  162.048717,  -125.678028
p184,  -1068.731676,  196.885331,  -170.865477
p185,  -1016.523519,  216.281784,  -172.468929
p186,  -1012.613035,  125.558519,  -80.449438
p187,  -1066.505541,  108.977001,  -78.868301
p188,  -1040.830147,  162.031587,  -125.671643
p189,  -1068.733352,  196.879067,  -170.859840
p190,  -1016.524430,  216.275063,  -172.465283
p191,  -1012.612752,  125.552260,  -80.440446
p192,  -1066.504874,  108.983034,  -78.870320
p193,  -1041.346480,  161.515868,  -155.646453
